,carName,carCompany,carAge,carGear,carPrice,carMile,carLocationCity,carLocationState,carColorEx,carColorIn,carAccident,carOwner,carUsage,currentTime,currentDay
11172,Toyota Tundra,Toyota,2019,SR5 CrewMax 5.5' Bed 5.7L 4WD,"44,777","31,882",Decatur, TX,Black,Gray,0,2,Personal,00:03:42,"2021,11,02"
11173,Dodge Challenger,Dodge,2016,SXT Automatic,"18,971","65,806",San Diego, CA,White,Black,2,2,Personal,00:03:42,"2021,11,02"
11174,Toyota Corolla,Toyota,2018,LE CVT,"14,991","50,161",Hollywood, FL,Silver,Gray,1,2,Personal,00:03:42,"2021,11,02"
11175,Nissan Rogue,Nissan,2018,SV AWD,"22,595","6,359",Hackensack, NJ,Silver,Black,0,1,Personal,00:03:42,"2021,11,02"
11176,Jeep Compass,Jeep,2018,Latitude 4WD,"22,990","31,532",Willow Grove, PA,White,Black,0,1,Personal,00:03:42,"2021,11,02"
11177,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","34,680","47,807",FORT GRATIOT, MI,Gray,Black,1,1,Personal,00:03:42,"2021,11,02"
11178,Chevrolet Silverado 1500,Chevrolet,2018,LT Z71 Crew Cab Short Box 4WD,"39,985","58,145",Pensacola, FL,White,Black,0,2,Personal,00:03:42,"2021,11,02"
11179,Ram 1500,Ram,2016,"Big Horn Regular Cab 8'2"" Box 4WD","15,997","184,909",Caledonia, MI,Red,Gray,0,1,Personal,00:03:42,"2021,11,02"
11180,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,441","34,752",Gallatin, TN,White,Gray,1,2,Fleet,00:03:42,"2021,11,02"
11181,Mercedes-Benz E-Class,Mercedes-Benz,2014,E 350 Sport Sedan RWD,"18,998","69,881",Houston, TX,Gray,Unknown,0,4,Personal,00:03:42,"2021,11,02"
11182,Lexus RX,Lexus,2015,RX 350 AWD,"22,995","26,515",Dumfries, VA,Black,Unknown,1,3,Personal,00:03:42,"2021,11,02"
11183,Nissan Sentra,Nissan,2019,SV CVT,"16,995","19,317",El Monte, CA,Red,Black,0,1,Personal,00:03:42,"2021,11,02"
11184,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"39,991","20,194",Renton, WA,Gray,Gray,0,1,Personal,00:03:42,"2021,11,02"
11185,Toyota RAV4,Toyota,2019,XLE FWD,"29,494","25,908",Deland, FL,White,Brown,0,1,Personal,00:03:42,"2021,11,02"
11186,Ford Expedition,Ford,2020,XLT RWD,"54,995","9,528",El Paso, TX,White,Gray,0,1,Personal,00:03:42,"2021,11,02"
11187,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,"26,387","140,845",Arkansas City, KS,White,Unknown,0,1,Fleet,00:03:42,"2021,11,02"
11188,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","37,999","66,443",New Richmond, WI,White,Black,0,1,Personal,00:03:42,"2021,11,02"
11189,Jeep Cherokee,Jeep,2019,Limited 4WD,"22,795","35,087",Hempstead, NY,White,Black,1,1,Personal,00:03:42,"2021,11,02"
11190,Jeep Cherokee,Jeep,2019,Limited 4WD,"26,995","44,677",Budd Lake, NJ,White,Black,0,1,Personal,00:03:42,"2021,11,02"
11191,Nissan Rogue,Nissan,2018,S AWD,"17,890","37,739",Little Neck, NY,Gray,Black,0,1,Personal,00:03:42,"2021,11,02"
11192,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"36,725","57,441",Burns Harbor, IN,Black,Gray,0,1,Personal,00:03:42,"2021,11,02"
11193,Ford Escape,Ford,2017,Titanium FWD,"16,795","87,453",San Antonio, TX,White,Gray,1,2,Fleet,00:03:42,"2021,11,02"
11194,Nissan Sentra,Nissan,2017,S CVT,"10,499","49,524",El Cajon, CA,Gray,Black,2,2,Fleet,00:03:42,"2021,11,02"
11195,Nissan Rogue,Nissan,2018,SV AWD,"22,953","36,111",East Windsor, NJ,Gray,Black,0,1,Personal,00:03:42,"2021,11,02"
11196,Toyota FJ Cruiser,Toyota,2012,4WD Automatic,"22,987","137,188",Altus, OK,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11197,Ram 1500,Ram,2018,"Night Crew Cab 6'4"" Box 4WD","34,950","60,948",Albuquerque, NM,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11198,Ram 1500,Ram,2020,"Big Horn Crew Cab 5'7"" Box 4WD","40,713","25,444",Tampa, FL,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11199,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"39,635","12,400",Oklahoma City, OK,Gray,Gray,0,1,Personal,00:03:44,"2021,11,02"
11200,Hyundai Elantra,Hyundai,2020,SEL 2.0L IVT,"19,439","17,627",Daytona Beach, FL,Black,Beige,0,Personal,Personal,00:03:44,"2021,11,02"
11201,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"27,499","47,487",Bradenton, FL,Black,Black,0,2,Personal,00:03:44,"2021,11,02"
11202,Toyota RAV4,Toyota,2018,XLE FWD,"23,496","31,817",Davie, FL,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11203,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,"32,998","75,571",Savannah, GA,Black,Gray,0,2,Personal,00:03:44,"2021,11,02"
11204,Chevrolet Equinox,Chevrolet,2019,LT with 1LT FWD,"21,695","57,115",Orlando, FL,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11205,Jeep Compass,Jeep,2018,Latitude 4WD,"22,939","23,013",Cicero, NY,White,Black,0,1,Fleet,00:03:44,"2021,11,02"
11206,BMW 3 Series,BMW,2018,330i Sedan RWD,"26,998","12,316",West Palm Beach, FL,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11207,Subaru Outback,Subaru,2018,2.5i Limited,"16,690","151,463",Graham, NC,Black,Gray,0,1,Personal,00:03:44,"2021,11,02"
11208,Nissan Rogue,Nissan,2018,SV AWD,"18,999","62,900",Chittenango, NY,Silver,Black,1,2,Personal,00:03:44,"2021,11,02"
11209,Honda Accord,Honda,2018,Sport 1.5T CVT,"25,998","41,580",Bakersfield, CA,White,Black,0,2,Personal,00:03:44,"2021,11,02"
11210,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"29,400","36,142",San Jose, CA,White,Black,0,1,Personal,00:03:44,"2021,11,02"
11211,GMC Sierra 1500,GMC,2018,SLT Crew Cab Short Box 4WD,"45,684","19,759",Deland, FL,White,Black,0,2,Personal,00:03:44,"2021,11,02"
11212,Ram 1500 Classic,Ram,2019,"SLT 4x2 Crew Cab 6'4"" Box","27,998","36,264",Tampa, FL,Black,Gray,0,3,Personal,00:03:44,"2021,11,02"
11213,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"39,629","46,831",Decatur, IL,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11214,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"32,999","30,820",Greenwich, CT,Black,Beige,0,1,Personal,00:03:44,"2021,11,02"
11215,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"32,900","92,948",Greensboro, NC,White,Gray,0,1,Fleet,00:03:44,"2021,11,02"
11216,Ram 1500,Ram,2017,"SLT Crew Cab 5'7"" Box 4WD","23,997","96,963",Wausau, WI,White,Black,0,1,Personal,00:03:44,"2021,11,02"
11217,Jeep Cherokee,Jeep,2019,Limited 4WD,"25,851","19,341",Denville, NJ,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11218,Nissan Sentra,Nissan,2019,S CVT,"17,889","64,962",Fresno, CA,White,Black,0,1,Personal,00:03:44,"2021,11,02"
11219,Kia Forte,Kia,2018,LX Sedan Automatic,"14,995","66,578",Fresno, CA,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11220,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"40,459","41,081",Jacksonville, FL,White,Black,0,1,Personal,00:03:44,"2021,11,02"
11221,Nissan Rogue,Nissan,2018,SV AWD,"24,899","21,816",Keyport, NJ,White,Black,0,1,Personal,00:03:44,"2021,11,02"
11222,Ford Fusion,Ford,2016,SE FWD,"12,995","88,906",Fresno, CA,Silver,Black,0,2,Fleet,00:03:44,"2021,11,02"
11223,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"31,300","105,403",Highlands Ranch, CO,White,Gray,0,1,Personal,00:03:44,"2021,11,02"
11224,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 4WD,"35,728","38,799",Greenfield, IN,Black,Gray,0,1,Personal,00:03:44,"2021,11,02"
11225,Ram 1500,Ram,2019,"Laramie Crew Cab 5'7"" Box 4WD","48,997","8,286",Butler, PA,Black,Black,0,1,Personal,00:03:44,"2021,11,02"
11226,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,600","29,226",Hicksville, OH,Black,Gray,0,Personal,Personal,00:03:47,"2021,11,02"
11227,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"28,250","47,489",Bay Shore, NY,Black,Black,0,1,Personal,00:03:47,"2021,11,02"
11228,Chevrolet Cruze,Chevrolet,2014,LT with 1LT Automatic,"5,995","168,260",Sterling Heights, MI,Gray,Black,0,1,Personal,00:03:47,"2021,11,02"
11229,Ford Fusion,Ford,2018,SE FWD,"16,200","36,326",Las Vegas, NV,Blue,Black,1,2,Personal,00:03:47,"2021,11,02"
11230,Chevrolet Silverado 1500,Chevrolet,2015,LT Z71 Double Cab Standard Box 4WD,"24,788","116,944",Hicksville, OH,Gray,Black,1,2,Personal,00:03:47,"2021,11,02"
11231,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"28,450","37,384",Forest Hills, NY,White,Black,0,1,Personal,00:03:47,"2021,11,02"
11232,Honda Civic,Honda,2020,LX Sedan CVT,"19,998","37,320",City of Industry, CA,White,Black,1,1,Personal,00:03:47,"2021,11,02"
11233,Chevrolet Malibu,Chevrolet,2020,LT,"24,131","44,622",Texarkana, TX,Silver,Black,0,1,Personal,00:03:47,"2021,11,02"
11234,Ford Explorer,Ford,2018,Base 4WD,"17,495","136,669",White Bear Lake, MN,Blue,Gray,0,1,Fleet,00:03:47,"2021,11,02"
11235,Jeep Wrangler,Jeep,2018,Unlimited Sport S (JL),"35,842","52,539",Cedar Creek, TX,White,Black,0,1,Personal,00:03:47,"2021,11,02"
11236,Ford F-150,Ford,2011,Lariat SuperCrew 5.5' Box 4WD,"13,995","132,575",Midlothian, IL,Black,Black,0,2,Personal,00:03:47,"2021,11,02"
11237,Ford F-150,Ford,2018,XL Regular Cab 6.5' Box 4WD,"29,886","32,556",Evansville, IN,White,Gray,0,2,Personal,00:03:47,"2021,11,02"
11238,Toyota Camry,Toyota,2017,SE I4 Automatic,"17,927","79,376",Waco, TX,White,Black,1,2,Fleet,00:03:47,"2021,11,02"
11239,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","38,138","30,874",Lafayette, IN,Black,Black,0,1,Personal,00:03:47,"2021,11,02"
11240,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","40,676","18,893",Knoxville, TN,White,Black,0,1,Personal,00:03:47,"2021,11,02"
11241,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"29,900","38,362",Amityville, NY,White,Black,0,1,Personal,00:03:47,"2021,11,02"
11242,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,999","26,536",Weatherford, TX,Silver,Gray,0,1,Personal,00:03:47,"2021,11,02"
11243,Ford F-150,Ford,2014,XL Regular Cab 8.0' Box RWD,"8,995","192,902",Port Orange, FL,White,Gray,1,1,Fleet,00:03:47,"2021,11,02"
11244,Volkswagen Jetta,Volkswagen,2019,S Automatic,"17,989","39,866",Avondale, AZ,White,Black,0,1,Personal,00:03:47,"2021,11,02"
11245,Ford F-150,Ford,2018,XL Regular Cab 6.5' Box 4WD,"31,150","31,110",Milford, MA,Black,Gray,0,2,Personal,00:03:47,"2021,11,02"
11246,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"29,470","47,137",Valencia, CA,Gray,Black,1,2,Personal,00:03:47,"2021,11,02"
11247,Ford Fusion,Ford,2015,SE FWD,"11,250","99,302",Tinley Park, IL,White,Black,2,3,Personal,00:03:47,"2021,11,02"
11248,Honda Civic,Honda,2019,LX Sedan CVT,"22,167","38,788",Stockton, CA,Black,Black,1,1,Personal,00:03:47,"2021,11,02"
11249,Nissan Rogue,Nissan,2018,SV AWD,"23,824","19,478",East Windsor, NJ,Black,Black,1,1,Personal,00:03:47,"2021,11,02"
11250,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"29,738","99,121",Glen Burnie, MD,Gray,Gray,0,1,Personal,00:03:47,"2021,11,02"
11251,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"38,863","32,810",Louisville, KY,Black,Black,0,1,Personal,00:03:47,"2021,11,02"
11252,Honda Civic,Honda,2020,LX Sedan CVT,"20,888","39,291",Healdsburg, CA,Black,Unknown,0,1,Personal,00:03:47,"2021,11,02"
11253,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"29,995","47,418",Portland, OR,Red,Black,0,1,Personal,00:03:47,"2021,11,02"
11254,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","41,977","45,276",Decatur, IL,Black,Black,0,1,Personal,00:03:47,"2021,11,02"
11255,Honda Accord,Honda,2018,Sport 1.5T CVT,"23,850","60,189",Universal City, TX,Red,Black,0,1,Personal,00:03:47,"2021,11,02"
11256,Ford F-150,Ford,2014,XLT SuperCrew 5.5' Box 4WD,"19,000","114,828",Indianapolis, IN,White,Gray,0,2,Personal,00:03:49,"2021,11,02"
11257,Chevrolet Trax,Chevrolet,2019,LT FWD,"15,933","76,609",Lima, OH,Black,Black,1,1,Personal,00:03:49,"2021,11,02"
11258,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"34,900","13,380",Lowell, MA,Black,Beige,0,1,Personal,00:03:49,"2021,11,02"
11259,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"41,771","35,980",Lowell, MA,White,Gray,0,1,Personal,00:03:49,"2021,11,02"
11260,Ford F-150,Ford,2018,XL SuperCab 6.5' Box 4WD,"28,000","76,799",Indianapolis, IN,White,Gray,0,1,Personal,00:03:49,"2021,11,02"
11261,Chevrolet Silverado 1500,Chevrolet,2014,LT with 2LT Double Cab Standard Box 4WD,"25,980","55,600",Spokane, WA,White,Black,0,Personal,Personal,00:03:49,"2021,11,02"
11262,Kia Soul,Kia,2020,LX IVT,"16,477","42,359",Fort Pierce, FL,Black,Black,0,1,Personal,00:03:49,"2021,11,02"
11263,Chevrolet Colorado,Chevrolet,2018,Work Truck Extended Cab Standard Box 2WD Manual,"14,995","110,011",West Palm Beach, FL,White,Black,0,1,Personal,00:03:49,"2021,11,02"
11264,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,"23,228","25,998",Indianapolis, IN,Gray,Black,0,1,Fleet,00:03:49,"2021,11,02"
11265,Nissan Altima,Nissan,2020,2.5 S FWD,"21,997","40,180",Dallas, TX,Black,Black,0,1,Personal,00:03:49,"2021,11,02"
11266,Mercedes-Benz C-Class,Mercedes-Benz,2014,C 300 4MATIC Sport Sedan,"10,999","137,737",Sacramento, CA,White,Black,0,2,Personal,00:03:49,"2021,11,02"
11267,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"39,999","43,418",Reno, NV,White,Gray,0,3,Personal,00:03:49,"2021,11,02"
11268,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 4WD,"34,777","40,703",Houston, TX,Black,Gray,1,2,Fleet,00:03:49,"2021,11,02"
11269,Jeep Cherokee,Jeep,2019,Limited 4WD,"26,245","33,088",Edgemont, PA,White,Black,0,1,Personal,00:03:49,"2021,11,02"
11270,Honda CR-V,Honda,2018,LX FWD,"22,398","60,724",Roseville, CA,Black,Black,0,1,Personal,00:03:49,"2021,11,02"
11271,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,936","30,779",Highlands Ranch, CO,Blue,Gray,0,1,Fleet,00:03:49,"2021,11,02"
11272,Ford Explorer,Ford,2018,XLT 4WD,"29,950","51,282",Newark, DE,White,Black,0,1,Personal,00:03:49,"2021,11,02"
11273,Nissan Altima,Nissan,2015,2.5 S,"10,355","102,350",Farmers Branch, TX,Black,Beige,0,3,Fleet,00:03:49,"2021,11,02"
11274,Toyota Corolla,Toyota,2020,LE CVT,"18,950","18,299",Spring, TX,Blue,Unknown,1,2,Fleet,00:03:49,"2021,11,02"
11275,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,777","52,755",Greenville, SC,Black,Beige,0,2,Personal,00:03:49,"2021,11,02"
11276,Mercedes-Benz C-Class,Mercedes-Benz,2015,C 300 Sedan RWD,"18,995","85,245",Merced, CA,Silver,Unknown,0,3,Fleet,00:03:49,"2021,11,02"
11277,Nissan Sentra,Nissan,2019,S CVT,"16,882","30,232",Vacaville, CA,Black,Black,0,2,Personal,00:03:49,"2021,11,02"
11278,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"32,429","20,503",Laurel, MD,Silver,Black,1,1,Personal,00:03:49,"2021,11,02"
11279,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"40,705","46,245",Evanston, WY,White,Unknown,0,1,Personal,00:03:49,"2021,11,02"
11280,BMW 3 Series,BMW,2018,340i xDrive Gran Turismo,"31,495","55,606",San Francisco, CA,Black,Red,0,1,Personal,00:03:49,"2021,11,02"
11281,Ford Edge,Ford,2019,SEL AWD,"30,000","19,585",Fort Wayne, IN,Black,Black,0,2,Fleet,00:03:49,"2021,11,02"
11282,Toyota Corolla,Toyota,2018,LE CVT,"16,895","39,646",Plantation, FL,Black,Black,1,1,Personal,00:03:49,"2021,11,02"
11283,Honda Civic,Honda,2015,LX Coupe CVT,"14,995","52,079",Fresno, CA,Silver,Gray,0,3,Personal,00:03:49,"2021,11,02"
11284,Chevrolet Silverado 1500,Chevrolet,2018,LTZ Z71 Double Cab Standard Box 4WD,"36,998","58,318",Muncie, IN,White,Black,0,1,Personal,00:03:49,"2021,11,02"
11285,Honda Accord,Honda,2019,Sport 1.5T CVT,"26,650","27,439",La Mesa, CA,White,Black,0,1,Personal,00:03:49,"2021,11,02"
11286,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"36,455","42,723",Madison, TN,Black,Gray,0,2,Fleet,00:03:51,"2021,11,02"
11287,Ford F-150,Ford,2019,Limited SuperCrew 5.5' Box 4WD,"57,000","34,619",Oklahoma City, OK,White,Beige,0,1,Personal,00:03:51,"2021,11,02"
11288,Ford Explorer,Ford,2018,XLT FWD,"25,980","59,684",Lancaster, OH,Gray,Black,0,1,Personal,00:03:51,"2021,11,02"
11289,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box 4WD,"32,470","52,438",Boardman, OH,Silver,Black,0,2,Personal,00:03:51,"2021,11,02"
11290,Ford Fusion,Ford,2018,SE FWD,"16,891","79,380",Houston, TX,White,Black,0,1,Personal,00:03:51,"2021,11,02"
11291,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 2WD,"36,487","25,992",Carson City, NV,White,Black,0,3,Personal,00:03:51,"2021,11,02"
11292,Ford Explorer,Ford,2018,XLT 4WD,"30,495","39,701",Spencerport, NY,White,Black,0,1,Personal,00:03:51,"2021,11,02"
11293,Nissan Rogue,Nissan,2019,SV FWD,"21,197","73,194",Waco, TX,Black,Black,0,1,Personal,00:03:51,"2021,11,02"
11294,Toyota Corolla,Toyota,2020,LE CVT,"20,452","15,436",Pinellas Park, FL,Gray,Beige,0,1,Personal,00:03:51,"2021,11,02"
11295,Nissan Altima,Nissan,2016,2.5 S,"11,999","114,795",Rio Linda, CA,White,Black,0,2,Personal,00:03:51,"2021,11,02"
11296,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"41,300","27,110",Lenoir, NC,Silver,Gray,0,1,Fleet,00:03:51,"2021,11,02"
11297,Chevrolet Silverado 1500,Chevrolet,2020,WT Regular Cab Long Bed 2WD,"31,789","27,488",Modesto, CA,White,Black,0,Fleet,Fleet,00:03:51,"2021,11,02"
11298,Nissan Sentra,Nissan,2019,S CVT,"17,355","52,934",Roseville, CA,Silver,Black,0,3,Personal,00:03:51,"2021,11,02"
11299,Chevrolet Equinox,Chevrolet,2019,LT with 1LT AWD,"26,788","22,935",Morgantown, PA,Black,Black,0,1,Personal,00:03:51,"2021,11,02"
11300,Ford Fusion,Ford,2017,SE FWD,"16,995","56,784",National City, CA,Gray,Gray,0,2,Personal,00:03:51,"2021,11,02"
11301,Ford Fusion,Ford,2019,Titanium AWD,"22,971","61,801",Corpus Christi, TX,White,Brown,0,2,Fleet,00:03:51,"2021,11,02"
11302,Nissan Sentra,Nissan,2018,S CVT,"11,990","93,727",Costa Mesa, CA,White,Black,0,1,Personal,00:03:51,"2021,11,02"
11303,Chevrolet Silverado 1500,Chevrolet,2019,LT Crew Cab Short Box 4WD,"41,999","22,403",Pasco, WA,White,Black,0,1,Personal,00:03:51,"2021,11,02"
11304,Nissan Sentra,Nissan,2019,S CVT,"14,277","51,372",Clearwater, FL,Black,Black,0,1,Personal,00:03:51,"2021,11,02"
11305,Ford Escape,Ford,2018,SE 4WD,"16,750","43,453",Thomaston, ME,Black,Black,0,4,Personal,00:03:51,"2021,11,02"
11306,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"30,225","42,793",Fremont, CA,Red,Beige,0,1,Personal,00:03:51,"2021,11,02"
11307,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,500","43,631",Perham, MN,Gray,Gray,1,1,Personal,00:03:51,"2021,11,02"
11308,Ford Explorer,Ford,2017,XLT FWD,"20,994","100,060",Colma, CA,White,Black,0,1,Personal,00:03:51,"2021,11,02"
11309,Honda Odyssey,Honda,2019,EX-L,"31,924","35,767",Miami, FL,Black,Brown,1,1,Personal,00:03:51,"2021,11,02"
11310,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,137","21,401",Ukiah, CA,Silver,Beige,0,2,Personal,00:03:51,"2021,11,02"
11311,Ford F-150,Ford,2013,XL Regular Cab 8.0' Box 2WD,"9,995","149,464",Belton, MO,White,Gray,0,2,Personal,00:03:51,"2021,11,02"
11312,Ford Explorer,Ford,2018,XLT 4WD,"29,498","63,227",Hermitage, PA,Gray,Black,0,1,Personal,00:03:51,"2021,11,02"
11313,Chevrolet Silverado 1500,Chevrolet,2018,LT Z71 Crew Cab Short Box 4WD,"35,500","57,614",Joplin, MO,White,Black,0,1,Personal,00:03:51,"2021,11,02"
11314,Volkswagen Jetta,Volkswagen,2019,S Automatic,"19,500","13,792",Santa Rosa, CA,Black,Black,0,1,Personal,00:03:51,"2021,11,02"
11315,Toyota Corolla,Toyota,2019,LE CVT,"19,953","49,975",Beaumont, TX,White,Unknown,0,2,Personal,00:03:51,"2021,11,02"
11316,Nissan Rogue,Nissan,2018,SV AWD,"22,995","27,932",Brooklyn, NY,White,Black,0,1,Personal,00:03:53,"2021,11,02"
11317,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"43,888","11,104",Chambersburg, PA,Black,Gray,0,1,Fleet,00:03:53,"2021,11,02"
11318,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,"30,900","125,090",Omaha, NE,Silver,Black,0,1,Personal,00:03:53,"2021,11,02"
11319,Toyota Camry,Toyota,2018,LE I4 Automatic,"17,444","38,763",Delray Beach, FL,Black,Unknown,1,2,Fleet,00:03:53,"2021,11,02"
11320,Jeep Cherokee,Jeep,2019,Limited 4WD,"27,996","42,231",Coon Rapids, MN,White,Black,0,1,Personal,00:03:53,"2021,11,02"
11321,Nissan Altima,Nissan,2017,2.5 S,"17,291","55,296",San Antonio, TX,White,Black,0,2,Personal,00:03:53,"2021,11,02"
11322,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"38,000","42,291",Lexington, KY,Red,Gray,0,1,Personal,00:03:53,"2021,11,02"
11323,Honda Odyssey,Honda,2019,EX-L,"33,900","56,542",Cornelius, NC,Gray,Gray,0,1,Personal,00:03:53,"2021,11,02"
11324,Ford Fusion,Ford,2018,SE FWD,"18,295","36,737",Monroe, MI,Black,Unknown,0,1,Fleet,00:03:53,"2021,11,02"
11325,Ford F-150,Ford,2019,Lariat SuperCrew 5.5' Box 4WD,"48,994","35,288",Dublin, GA,White,Black,0,1,Personal,00:03:53,"2021,11,02"
11326,Honda Accord,Honda,2018,EX-L 1.5T CVT,"26,796","20,605",Deland, FL,Silver,Black,0,2,Personal,00:03:53,"2021,11,02"
11327,Nissan Rogue Select,Nissan,2015,S FWD,"9,000","95,999",Houston, TX,Silver,Black,0,2,Personal,00:03:53,"2021,11,02"
11328,Mercedes-Benz E-Class,Mercedes-Benz,2018,E 300 Sedan RWD,"37,445","31,494",San Jose, CA,White,Black,0,2,Personal,00:03:53,"2021,11,02"
11329,Toyota RAV4,Toyota,2018,XLE FWD,"24,990","35,604",Doral, FL,White,Unknown,0,1,Personal,00:03:53,"2021,11,02"
11330,Toyota Camry,Toyota,2019,L Automatic,"18,999","87,382",Live Oak, TX,White,Gray,0,1,Personal,00:03:53,"2021,11,02"
11331,BMW 3 Series,BMW,2018,330i Sedan RWD,"29,895","19,485",San Francisco, CA,White,Black,0,1,Personal,00:03:53,"2021,11,02"
11332,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box RWD,"31,975","46,150",Denison, TX,White,Gray,0,3,Fleet,00:03:53,"2021,11,02"
11333,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"32,991","23,310",Houston, TX,White,Beige,0,1,Fleet,00:03:53,"2021,11,02"
11334,Ford F-150,Ford,2014,XL Regular Cab 8.0' Box RWD,"12,000","123,849",Davenport, IA,Blue,Black,0,2,Personal,00:03:53,"2021,11,02"
11335,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box 4WD,"32,578","61,804",Grand Junction, CO,White,Unknown,0,1,Personal,00:03:53,"2021,11,02"
11336,Jeep Wrangler,Jeep,2018,Sport S (JK),"22,560","106,700",Lowell, MA,Silver,Black,0,1,Personal,00:03:53,"2021,11,02"
11337,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box RWD,"30,998","41,155",Tyler, TX,Gray,Gray,0,2,Personal,00:03:53,"2021,11,02"
11338,Jeep Cherokee,Jeep,2019,Limited FWD,"27,494","24,793",Pensacola, FL,Black,Black,0,1,Personal,00:03:53,"2021,11,02"
11339,Chevrolet Equinox,Chevrolet,2019,LT with 1LT AWD,"17,081","100,128",Clinton Township, MI,White,Black,0,2,Personal,00:03:53,"2021,11,02"
11340,Ford Escape,Ford,2019,Titanium AWD,"26,995","28,835",Glenolden, PA,White,Black,0,1,Personal,00:03:53,"2021,11,02"
11341,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 2WD,"40,122","28,173",Edinburg, TX,Black,Black,0,1,Personal,00:03:53,"2021,11,02"
11342,Ford Explorer,Ford,2018,XLT FWD,"33,888","30,292",Placentia, CA,White,Black,0,1,Fleet,00:03:53,"2021,11,02"
11343,Nissan Rogue,Nissan,2018,SV AWD,"22,000","48,006",Burlington, NJ,Black,Black,1,1,Personal,00:03:53,"2021,11,02"
11344,INFINITI QX60,INFINITI,2018,3.5 AWD,"27,890","36,964",Little Neck, NY,Gray,Gray,0,1,Personal,00:03:53,"2021,11,02"
